початк,0.00013544697501755793
очатку,0.00012039731112671817
створи,0.0001454800842781178
творив,0.0001580214708538176
порожн,0.00014046352964783786
орожня,2.5082773151399617e-05
темряв,0.00018561252132035717
емрява,5.26738236179392e-05
безодн,8.778970602989866e-05
езодне,5.0165546302799236e-06
зоднею,5.0165546302799236e-06
поверх,0.00019313735326577705
оверхн,0.0001780876893749373
верхне,2.5082773151399618e-06
ерхнею,2.5082773151399618e-06
сказав,0.005199658874285141
станет,0.0005944617236881709
танеть,0.0005342630681248119
анетьс,0.0005317547908096719
неться,0.0010785592455101836
світло,0.00021571184910203672
сталос,0.0012165144978428814
талося,0.0011538075649643823
побачи,0.0011387579010735426
обачив,0.000521721681549112
відділ,0.0003436339921741748
ідділи,0.00011788903381157821
дділив,3.7624159727099424e-05
емряви,4.514899167251931e-05
назвав,0.00020066218521119694
емряву,2.7591050466539578e-05
перший,5.769037824821912e-05
твердь,7.524831945419886e-06
посере,0.00030600983244707535
осеред,0.00030600983244707535
ідділя,1.5049663890839772e-05
дділяє,2.5082773151399618e-06
учинив,0.00020567873984147686
твердю,7.524831945419886e-06
другий,0.00010785592455101836
зберет,1.5049663890839772e-05
береть,1.7557941205979733e-05
еретьс,2.0066218521119694e-05
реться,2.2574495836259656e-05
зпопід,2.5082773151399618e-06
суході,3.26076050968195e-05
уходіл,3.26076050968195e-05
видний,5.0165546302799236e-06
зібран,9.78228152904585e-05
ібранн,2.7591050466539578e-05
брання,8.778970602989866e-05
вродит,1.2541386575699808e-05
родить,9.531453797531855e-05
насінн,0.00038376642921641416
асіння,0.0007148590348148891
розсів,2.5082773151399617e-05
озсіва,2.2574495836259656e-05
зсіває,2.0066218521119694e-05
дерево,0.0002884518912410956
овочев,7.524831945419886e-06
вочеве,2.5082773151399618e-06
принос,0.0006170362195244306
риноси,0.0005317547908096719
иносит,0.0002809270592956757
носить,0.00017307113474465736
видала,2.5082773151399618e-06
третій,7.023176482391893e-05
світил,0.00012039731112671817
вітила,3.0099327781679543e-05
тверді,2.0066218521119694e-05
небесн,0.00031102638707735525
ебесні,6.772348750877897e-05
бесній,2.0066218521119694e-05
ідділе,2.2574495836259656e-05
дділен,2.2574495836259656e-05
діленн,5.0165546302799236e-06
ілення,5.0165546302799236e-06
станут,0.0003210594963379151
тануть,0.000326076050968195
знакам,1.7557941205979733e-05
наками,2.5082773151399617e-05
часами,7.524831945419886e-06
умовле,3.7624159727099424e-05
мовлен,4.013243704223939e-05
овлени,7.023176482391893e-05
вленим,2.5082773151399617e-05
леними,1.0033109260559847e-05
роками,3.0099327781679543e-05
ітилам,1.2541386575699808e-05
тилами,5.0165546302799236e-06
світит,5.0165546302799234e-05
вітити,2.5082773151399617e-05
землею,8.277315139961874e-05
вчинив,0.00037122504264071435
обидва,6.5215210193639e-05
великі,0.00023076151299287649
вітило,1.5049663890839772e-05
велике,0.000260860840774556
керува,3.0099327781679543e-05
ерувал,1.0033109260559847e-05
рувало,5.0165546302799236e-06
умісти,1.5049663890839772e-05
містив,3.5115882411959466e-05
вітили,7.524831945419886e-06
рували,0.00023577806762315641
ідділю,2.0066218521119694e-05
дділюв,1.0033109260559847e-05
ділюва,1.2541386575699808e-05
ілювал,5.0165546302799236e-06
лювали,2.2574495836259656e-05
четвер,0.00022825323567773653
етверт,0.00017557941205979732
тверти,7.023176482391893e-05
вертий,5.769037824821912e-05
вироїт,2.5082773151399618e-06
ироїть,2.5082773151399618e-06
дрібні,1.0033109260559847e-05
істоти,1.2541386575699808e-05
птаств,0.0001705628574295174
таство,9.029798334503862e-05
ебесно,0.00011036420186615831
бесною,1.0033109260559847e-05
плазую,5.26738236179392e-05
лазуюч,4.514899167251931e-05
азуючу,2.5082773151399618e-06
вироїл,2.5082773151399618e-06
ироїла,2.5082773151399618e-06
пташин,1.2541386575699808e-05
ташину,2.5082773151399618e-06
крилат,2.7591050466539578e-05
рилату,2.5082773151399618e-06
поблаг,0.000391291261161834
облаго,0.000391291261161834
благос,0.0009506371024380455
лагосл,0.0009506371024380455
агосло,0.0009506371024380455
гослов,0.0009506371024380455
ослови,0.00037624159727099425
словив,0.00020066218521119694
кажучи,0.00035115882411959463
плодіт,1.0033109260559847e-05
лодіть,1.0033109260559847e-05
одітьс,1.0033109260559847e-05
діться,2.7591050466539578e-05
розмно,0.00015300491622353767
озмнож,0.00015300491622353767
змножу,7.524831945419885e-05
множуй,1.7557941205979733e-05
ножуйт,1.2541386575699808e-05
ожуйте,1.2541386575699808e-05
жуйтес,1.2541386575699808e-05
уйтеся,6.5215210193639e-05
наповн,0.00029346844587137554
аповню,5.769037824821912e-05
повнюй,1.0033109260559847e-05
овнюйт,7.524831945419886e-06
внюйте,7.524831945419886e-06
множує,3.5115882411959466e-05
ножуєт,1.0033109260559847e-05
ожуєть,7.524831945419886e-06
жуєтьс,4.264071435737935e-05
ується,0.00025835256345941606
видаст,3.26076050968195e-05
идасть,3.26076050968195e-05
худобу,0.00024079462225343634
азуюче,2.0066218521119694e-05
звірин,0.0002508277315139962
вірину,5.0165546302799234e-05
створі,5.0165546302799236e-06
творім,2.5082773151399618e-06
ворімо,2.5082773151399618e-06
людину,0.00019313735326577705
образо,1.2541386575699808e-05
бразом,1.0033109260559847e-05
подобо,1.5049663890839772e-05
одобою,1.5049663890839772e-05
пануют,2.0066218521119694e-05
анують,2.2574495836259656e-05
морськ,0.00013795525233269788
орсько,3.7624159727099424e-05
рською,1.5049663890839772e-05
аством,2.0066218521119694e-05
ебесни,7.775659676933881e-05
бесним,3.5115882411959466e-05
худобо,6.772348750877897e-05
удобою,6.5215210193639e-05
азуючи,1.5049663890839772e-05
зуючим,1.2541386575699808e-05
плазує,2.7591050466539578e-05
чолові,0.0018235176081067522
оловік,0.0017106451289254539
ловіка,0.0007274004213905889
оволод,1.2541386575699808e-05
володі,0.00021822012641717668
олодій,7.524831945419886e-06
лодійт,5.0165546302799236e-06
одійте,5.0165546302799236e-06
пануйт,2.5082773151399618e-06
ануйте,1.0033109260559847e-05
орськи,5.769037824821912e-05
рським,7.775659676933881e-05
ськими,6.0198655563359086e-05
рибами,5.0165546302799236e-06
кожним,2.5082773151399617e-05
деревн,2.5082773151399618e-06
еревни,2.5082773151399618e-06
ревний,5.0165546302799236e-06
земній,2.2574495836259656e-05
вірині,3.26076050968195e-05
всьому,0.00014046352964783786
таству,2.0066218521119694e-05
бесном,3.26076050968195e-05
есному,3.7624159727099424e-05
кожном,0.0001580214708538176
ожному,0.00018561252132035717
зелень,1.0033109260559847e-05
яринна,5.0165546302799236e-06
вельми,6.0198655563359086e-05
шостий,3.26076050968195e-05
