початк,0.00014879623843109247
бог,0.011278754873076809
створ,0.00028908983466612254
неб,0.0010118144213314287
земл,0.005752037445636232
пуст,0.0012243804762329894
порожн,4.251321098031214e-05
темряв,0.0003145977612543098
безодн,7.227245866653063e-05
дух,0.0011053434854881156
бож,0.002886647025563194
ширяв,4.2513210980312135e-06
поверхн,8.077510086259306e-05
сказ,0.010917392579744157
стан,0.002555043979916759
світл,0.0005059072106657144
стал,0.002291462071838824
побач,0.0020023722371727017
добр,0.002406247741485667
відділ,0.0005356664583519329
назв,0.0005824309904302763
ніч,0.0007057193022731815
вечір,0.0001232883118429052
ран,0.0005696770271361826
перш,0.0008587668618023051
твердь,1.275396329409364e-05
посеред,0.000259330586979904
відділяє,4.2513210980312135e-06
вод,0.001594245411761705
уч,0.0005271638161558705
тверд,0.0003571109722346219
друг,0.0005951849537243699
збер,0.00027208455027399767
зпопід,4.2513210980312135e-06
місц,0.0024019964203876357
суходіл,5.526717427440578e-05
видн,3.401056878424971e-05
зібр,0.0007057193022731815
мор,0.0012073751918408647
врод,0.0001828068072153422
трав,0.0002253200181956543
ярин,3.826188988228092e-05
нас,0.0006291955225086196
розсів,3.826188988228092e-05
дерев,0.0011988725496448022
овочев,1.275396329409364e-05
род,0.0014199412467424254
плід,0.00033585436674446586
принос,0.0008587668618023051
вид,0.0006121902381164947
трет,0.00017855548611731096
світ,0.00017430416501927975
небесн,0.0004421373941952462
ноч,0.0004336347519991838
знак,0.00023807398148974795
час,0.0018578273198396403
умовл,3.401056878424971e-05
дн,0.0013391661458798322
рок,0.0011733646230566149
світил,3.401056878424971e-05
вч,0.001054327632311741
обидв,0.00028908983466612254
велик,0.0034945859425816574
керувал,8.502642196062427e-06
мал,0.0008120023297239618
нічч,8.502642196062427e-06
зор,0.0002465766236858104
уміст,2.550792658818728e-05
кер,3.401056878424971e-05
відділюв,1.275396329409364e-05
четверт,0.0002848385135680913
вир,6.802113756849942e-05
дріб,4.2513210980312135e-06
істот,8.077510086259306e-05
душ,0.0026443217229754146
жив,0.0008502642196062427
птаств,0.00028908983466612254
літ,0.0015899940906636738
риб,0.00014454491733306127
всяк,0.0008545155407042739
плазуюч,7.652377976456184e-05
вироїл,4.2513210980312135e-06
пташин,1.275396329409364e-05
крилат,2.550792658818728e-05
поблагосл,0.00048465060517555836
каж,0.0014709570999188
плод,0.00033585436674446586
розмножуйт,2.125660549015607e-05
наповн,0.0004336347519991838
розмножує,2.125660549015607e-05
пят,0.00036136229333265314
видас,5.951849537243699e-05
худоб,0.0016240046594479236
земн,0.00019981209160746703
звірин,0.0003145977612543098
бач,0.0019981209160746705
створім,4.2513210980312135e-06
людин,0.0016580152282321733
образ,0.00010628302745078034
наш,0.0013009042559975514
подоб,0.0002168173759995919
пан,0.0016240046594479236
морськ,0.00021256605490156067
ус,0.00033160304564643463
плазує,4.676453207834335e-05
чоловік,0.0028994009888572876
жінк,0.002589054548701009
оволодійт,4.2513210980312135e-06
пануйт,4.2513210980312135e-06
кожн,0.0019811156316825456
ж,0.0007652377976456184
дав,0.0028738930622691002
вс,0.0007439811921554623
деревн,4.2513210980312135e-06
їж,0.00046339399968540226
звір,0.00022957133929368554
всь,0.0010500763112137098
у,0.0001615502017251861
зелень,1.7005284392124854e-05
яринн,1.275396329409364e-05
вел,0.00013179095403896763
шост,0.00019556077050943583
скінч,0.00030609511905824735
воїнств,4.2513210980312135e-06
їхнє,0.0005356664583519329
сь,0.00039962418321493406
прац,0.0006802113756849942
ч,0.0005484204216460266
відпоч,4.251321098031214e-05
сьом,8.077510086259306e-05
усіє,5.526717427440578e-05
освят,0.00021256605490156067
чин,0.0014794597421148622
походж,2.125660549015607e-05
господь,0.014195161146326222
созд,4.2513210980312135e-06
жодн,0.0003868702199208404
поль,0.00014454491733306127
рослин,1.275396329409364e-05
польов,0.0001615502017251861
росл,2.125660549015607e-05
дощ,0.0005059072106657144
пор,7.652377976456184e-05
пар,7.652377976456184e-05
підійм,0.0006334468436066509
нап,0.0004718966418814647
порох,0.00041662946760705893
дих,1.7005284392124854e-05
житт,0.001037322347919616
вдихн,4.2513210980312135e-06
ніздр,4.676453207834335e-05
ст,0.003286271208778128
насад,2.550792658818728e-05
рай,8.502642196062427e-06
ув,0.00013179095403896763
ед,0.00020831473380352947
сход,0.0005909336326263387
осад,7.652377976456184e-05
зрост,7.652377976456184e-05
принадн,1.275396329409364e-05
вигляд,0.00028908983466612254
смачн,2.9759247686218494e-05
р,0.0007227245866653063
пізн,0.001334914824781801
зл,0.0012838989716054264
річк,0.0004718966418814647
еден,8.502642196062427e-06
виход,0.0009905578158412728
поїт,8.502642196062427e-06
звідт,0.00048039928407752713
розділ,8.502642196062427e-05
чотирм,8.502642196062427e-06
ім,0.002010874879368764
одн,0.0017387903290947662
пішон,4.2513210980312135e-06
оточує,1.7005284392124854e-05
хавіл,2.9759247686218494e-05
золот,0.0018833352464278277
бдел,4.2513210980312135e-06
камінь,0.0001615502017251861
онікс,3.401056878424971e-05
ґіхон,2.125660549015607e-05
вв,0.001653763907134142
кр,0.0074568172059467485
етіоп,5.951849537243699e-05
треть,1.275396329409364e-05
тигр,4.2513210980312135e-06
протік,4.2513210980312135e-06
ашшур,0.0001615502017251861
ефр,6.802113756849942e-05
еденськ,3.826188988228092e-05
вміст,4.251321098031214e-05
догляд,5.526717427440578e-05
наказ,0.0023382266039171672
ад,0.0001615502017251861
мож,0.0005866823115283074
їст,0.001135102733174334
зн,0.0018833352464278277
їд,0.00023807398148974795
напевн,7.227245866653063e-05
помр,0.0006164415592145259
самотн,2.125660549015607e-05
поміч,0.0001828068072153422
подібн,0.0001615502017251861
адам,5.526717427440578e-05
пр,0.0007057193022731815
кликатим,2.125660549015607e-05
поклич,0.00011903699074487398
йм,0.0011266000909782715
помоч,2.125660549015607e-05
знайш,0.0004293834309011526
сп,0.0011648619808605526
міцн,0.0006419494858027132
сон,0.000259330586979904
засн,3.401056878424971e-05
узяв,0.0003018437979602162
ребер,4.2513210980312135e-06
тіл,0.0009055313938806485
закр,0.0002210686970976231
перетвор,4.2513210980312135e-06
ребр,8.502642196062427e-06
пром,0.0018493246776435778
тепер,0.0018493246776435778
кіс,3.826188988228092e-05
кост,0.000437886073097215
зв,0.0004123781465090277
вз,0.00011903699074487398
покин,0.00023807398148974795
батьк,0.004910275868226051
матір,0.00016580152282321732
пристан,1.275396329409364e-05
наг,0.00011053434854881155
обоє,9.35290641566867e-05
сор,0.0008120023297239618
зм,0.00014454491733306127
хитріш,4.2513210980312135e-06
їжт,6.802113756849942e-05
усяк,0.00039537286211690283
відповіл,0.00017855548611731096
серед,0.0002805871924700601
доторк,5.101585317637456e-05
померт,0.00010203170635274912
умерт,8.502642196062427e-06
вмр,3.826188988228092e-05
від,6.802113756849942e-05
розкр,9.35290641566867e-05
нем,0.0015984967328597363
оч,0.0020831473380352947
пожадан,2.125660549015607e-05
набут,5.951849537243699e-05
взял,0.00048465060517555836
зїл,3.401056878424971e-05
раз,0.0010075631002333977
дал,0.0006419494858027132
теж,0.00023382266039171675
зїв,4.251321098031214e-05
обох,0.0002210686970976231
зш,4.2513210980312135e-06
фіґ,8.502642196062427e-05
лист,0.0003401056878424971
зроб,0.00451915432720718
опаск,4.2513210980312135e-06
почул,0.00021256605490156067
голос,0.0019045918519179836
господ,0.009229618103825764
ход,0.001951356383996327
повіяв,4.2513210980312135e-06
денн,2.550792658818728e-05
холод,3.401056878424971e-05
схов,0.0002465766236858104
жівід,4.2513210980312135e-06
заклик,5.526717427440578e-05
відп,0.0006632060912928693
поч,0.0010118144213314287
зляк,0.0001232883118429052
звел,0.00017430416501927975
відказ,0.0012456370817231456
зо,0.002104403943525451
под,0.0003103464401562786
нароб,0.00014029359623503004
спокус,1.7005284392124854e-05
їл,0.0002763358713720289
проклятіш,4.2513210980312135e-06
чер,4.2513210980312135e-06
плаз,1.7005284392124854e-05
свой,0.00014029359623503004
поклад,0.0007822430820377433
ворожнеч,8.502642196062427e-06
насінн,7.652377976456184e-05
зітр,5.101585317637456e-05
голов,0.001453951815526675
жал,2.9759247686218494e-05
помнож,0.00013179095403896763
терп,4.251321098031214e-05
бол,0.00011478566964684277
вагітност,8.502642196062427e-06
мук,0.0003571109722346219
родит,4.2513210980312135e-06
діт,0.0007524838343515248
муж,0.0012668936872133017
пожад,9.778038525471791e-05
послух,0.0011266000909782715
говор,0.009242372067119859
прокл,7.227245866653063e-05
скорбот,1.7005284392124854e-05
тернин,9.778038525471791e-05
осот,4.2513210980312135e-06
пот,0.0005824309904302763
лиц,0.0021214092279175758
хліб,0.0012881502927034577
пок,0.0009905578158412728
верн,0.0014624544577227375
взят,0.00010203170635274912
своїй,0.0007822430820377433
жінц,7.652377976456184e-05
єв,8.502642196062427e-06
мат,0.0003486083300385595
одеж,0.0007694891187436496
шкурян,6.37698164704682e-05
зодягн,0.00020831473380352947
простяг,0.0002763358713720289
рук,0.005679764986969702
повік,0.00017430416501927975
вік,0.0009735525314491479
висл,5.951849537243699e-05
узят,0.0001232883118429052
вигн,0.0005101585317637456
схід,0.0004038755043129653
пост,0.0015814914484676113
